"Station Name","VICTORIA FRANCIS PARK"
"Province","BRITISH COLUMBIA"
"Latitude","48.48"
"Longitude","-123.44"
"Elevation","55.00"
"Climate Identifier","1018605"
"WMO Identifier",""
"TC Identifier",""

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1995-09-19","1995","09","19","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-09-20","1995","09","20","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-09-21","1995","09","21","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-09-22","1995","09","22","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-09-23","1995","09","23","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-09-24","1995","09","24","","","","","","","","","","","","1.7","","0.0","","1.7","","0","","","","",""
"1995-09-25","1995","09","25","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-09-26","1995","09","26","","","","","","","","","","","","0.4","","0.0","","0.4","","0","","","","",""
"1995-09-27","1995","09","27","","","","","","","","","","","","4.5","","0.0","","4.5","","0","","","","",""
"1995-09-28","1995","09","28","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-09-29","1995","09","29","","","","","","","","","","","","3.2","","0.0","","3.2","","0","","","","",""
"1995-09-30","1995","09","30","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-10-01","1995","10","01","","","","","","","","","","","","14.9","","0.0","","14.9","","0","","","","",""
"1995-10-02","1995","10","02","","","","","","","","","","","","3.4","","0.0","","3.4","","0","","","","",""
"1995-10-03","1995","10","03","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-10-04","1995","10","04","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-10-05","1995","10","05","","","","","","","","","","","","0.6","","0.0","","0.6","","0","","","","",""
"1995-10-06","1995","10","06","","","","","","","","","","","","1.6","","0.0","","1.6","","0","","","","",""
"1995-10-07","1995","10","07","","","","","","","","","","","","3.5","","0.0","","3.5","","0","","","","",""
"1995-10-08","1995","10","08","","","","","","","","","","","","0.5","","0.0","","0.5","","0","","","","",""
"1995-10-09","1995","10","09","","","","","","","","","","","","41.4","","0.0","","41.4","","0","","","","",""
"1995-10-10","1995","10","10","","","","","","","","","","","","10.4","","0.0","","10.4","","0","","","","",""
"1995-10-11","1995","10","11","","","","","","","","","","","","10.6","","0.0","","10.6","","0","","","","",""
"1995-10-12","1995","10","12","","","","","","","","","","","","1.5","","0.0","","1.5","","0","","","","",""
"1995-10-13","1995","10","13","","","","","","","","","","","","2.2","","0.0","","2.2","","0","","","","",""
"1995-10-14","1995","10","14","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-10-15","1995","10","15","","","","","","","","","","","","8.8","","0.0","","8.8","","0","","","","",""
"1995-10-16","1995","10","16","","","","","","","","","","","","13.0","","0.0","","13.0","","0","","","","",""
"1995-10-17","1995","10","17","","","","","","","","","","","","4.4","","0.0","","4.4","","0","","","","",""
"1995-10-18","1995","10","18","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-10-19","1995","10","19","","","","","","","","","","","","7.6","","0.0","","7.6","","0","","","","",""
"1995-10-20","1995","10","20","","","","","","","","","","","","5.7","","0.0","","5.7","","0","","","","",""
"1995-10-21","1995","10","21","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-10-22","1995","10","22","","","","","","","","","","","","0.0","T","0.0","","0.0","T","0","","","","",""
"1995-10-23","1995","10","23","","","","","","","","","","","","0.8","","0.0","","0.8","","0","","","","",""
"1995-10-24","1995","10","24","","","","","","","","","","","","0.5","","0.0","","0.5","","0","","","","",""
"1995-10-25","1995","10","25","","","","","","","","","","","","24.8","","0.0","","24.8","","0","","","","",""
"1995-10-26","1995","10","26","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-10-27","1995","10","27","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-10-28","1995","10","28","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-10-29","1995","10","29","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-10-30","1995","10","30","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-10-31","1995","10","31","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-11-01","1995","11","01","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-11-02","1995","11","02","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-11-03","1995","11","03","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-11-04","1995","11","04","","","","","","","","","","","","6.5","","0.0","","6.5","","0","","","","",""
"1995-11-05","1995","11","05","","","","","","","","","","","","5.6","","0.0","","5.6","","0","","","","",""
"1995-11-06","1995","11","06","","","","","","","","","","","","31.0","","0.0","","31.0","","0","","","","",""
"1995-11-07","1995","11","07","","","","","","","","","","","","111.0","","0.0","","111.0","","0","","","","",""
"1995-11-08","1995","11","08","","","","","","","","","","","","1.0","","0.0","","1.0","","0","","","","",""
"1995-11-09","1995","11","09","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-11-10","1995","11","10","","","","","","","","","","","","38.6","","0.0","","38.6","","0","","","","",""
"1995-11-11","1995","11","11","","","","","","","","","","","","1.2","","0.0","","1.2","","0","","","","",""
"1995-11-12","1995","11","12","","","","","","","","","","","","5.1","","0.0","","5.1","","0","","","","",""
"1995-11-13","1995","11","13","","","","","","","","","","","","3.8","","0.0","","3.8","","0","","","","",""
"1995-11-14","1995","11","14","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-11-15","1995","11","15","","","","","","","","","","","","5.1","","0.0","","5.1","","0","","","","",""
"1995-11-16","1995","11","16","","","","","","","","","","","","4.0","","0.0","","4.0","","0","","","","",""
"1995-11-17","1995","11","17","","","","","","","","","","","","7.3","","0.0","","7.3","","0","","","","",""
"1995-11-18","1995","11","18","","","","","","","","","","","","0.4","","0.0","","0.4","","0","","","","",""
"1995-11-19","1995","11","19","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-11-20","1995","11","20","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-11-21","1995","11","21","","","","","","","","","","","","3.0","","0.0","","3.0","","0","","","","",""
"1995-11-22","1995","11","22","","","","","","","","","","","","10.5","","0.0","","10.5","","0","","","","",""
"1995-11-23","1995","11","23","","","","","","","","","","","","9.6","","0.0","","9.6","","0","","","","",""
"1995-11-24","1995","11","24","","","","","","","","","","","","13.7","","0.0","","13.7","","0","","","","",""
"1995-11-25","1995","11","25","","","","","","","","","","","","7.0","","0.0","","7.0","","0","","","","",""
"1995-11-26","1995","11","26","","","","","","","","","","","","3.3","","0.0","","3.3","","0","","","","",""
"1995-11-27","1995","11","27","","","","","","","","","","","","15.1","","0.0","","15.1","","0","","","","",""
"1995-11-28","1995","11","28","","","","","","","","","","","","76.2","","0.0","","76.2","","0","","","","",""
"1995-11-29","1995","11","29","","","","","","","","","","","","19.2","","0.0","","19.2","","0","","","","",""
"1995-11-30","1995","11","30","","","","","","","","","","","","5.3","","0.0","","5.3","","0","","","","",""
"1995-12-01","1995","12","01","","","","","","","","","","","","24.8","","0.0","","24.8","","0","","","","",""
"1995-12-02","1995","12","02","","","","","","","","","","","","0.8","","0.0","","0.8","","0","","","","",""
"1995-12-03","1995","12","03","","","","","","","","","","","","5.5","","0.0","","5.5","","0","","","","",""
"1995-12-04","1995","12","04","","","","","","","","","","","","2.8","","0.0","","2.8","","0","","","","",""
"1995-12-05","1995","12","05","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-12-06","1995","12","06","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-12-07","1995","12","07","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-12-08","1995","12","08","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-12-09","1995","12","09","","","","","","","","","","","","28.6","","0.0","T","28.6","","0","","","","",""
"1995-12-10","1995","12","10","","","","","","","","","","","","22.8","","0.0","","22.8","","0","","","","",""
"1995-12-11","1995","12","11","","","","","","","","","","","","6.6","","0.0","","6.6","","0","","","","",""
"1995-12-12","1995","12","12","","","","","","","","","","","","25.0","","0.0","","25.0","","0","","","","",""
"1995-12-13","1995","12","13","","","","","","","","","","","","7.9","","0.0","","7.9","","0","","","","",""
"1995-12-14","1995","12","14","","","","","","","","","","","","11.3","","0.0","","11.3","","0","","","","",""
"1995-12-15","1995","12","15","","","","","","","","","","","","3.6","","0.0","","3.6","","0","","","","",""
"1995-12-16","1995","12","16","","","","","","","","","","","","1.4","","0.0","","1.4","","0","","","","",""
"1995-12-17","1995","12","17","","","","","","","","","","","","2.6","","0.0","","2.6","","0","","","","",""
"1995-12-18","1995","12","18","","","","","","","","","","","","2.0","","0.0","","2.0","","0","","","","",""
"1995-12-19","1995","12","19","","","","","","","","","","","","0.4","","0.0","","0.4","","0","","","","",""
"1995-12-20","1995","12","20","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-12-21","1995","12","21","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-12-22","1995","12","22","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-12-23","1995","12","23","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-12-24","1995","12","24","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-12-25","1995","12","25","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-12-26","1995","12","26","","","","","","","","","","","","2.6","","0.0","","2.6","","0","","","","",""
"1995-12-27","1995","12","27","","","","","","","","","","","","0.4","","0.0","","0.4","","0","","","","",""
"1995-12-28","1995","12","28","","","","","","","","","","","","14.0","","0.0","","14.0","","0","","","","",""
"1995-12-29","1995","12","29","","","","","","","","","","","","10.4","","0.0","","10.4","","0","","","","",""
"1995-12-30","1995","12","30","","","","","","","","","","","","7.5","","0.0","","7.5","","0","","","","",""
"1995-12-31","1995","12","31","","","","","","","","","","","","4.5","","0.0","","4.5","","0","","","","",""
